CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
"102905001","PUVSX","HARLETON H S","N","HARRISON","102","R","HARLETON ISD","09 - 12","S"," "," ","07"
"102905041","EWMS","HARLETON J H","N","HARRISON","102","R","HARLETON ISD","06 - 08","M"," "," ","07"
"031903102","MN","AUSTIN EL","N","CAMERON","031","A","HARLINGEN CISD","EE - 05","E"," "," ","01"
"031903110","MX","BEN MILAM EL","N","CAMERON","031","R","HARLINGEN CISD","PK - 05","E"," "," ","01"
"031903103","EWMNX","BONHAM EL","N","CAMERON","031","R","HARLINGEN CISD","EE - 05","E"," "," ","01"
"031903104","EWMN","BOWIE EL","N","CAMERON","031","R","HARLINGEN CISD","EE - 05","E"," "," ","01"
"031903004"," ","CAMERON CO J J A E P","N","CAMERON","031","X","HARLINGEN CISD","07 - 09","M"," "," ","01"
"031903041","E","COAKLEY MIDDLE","N","CAMERON","031","A","HARLINGEN CISD","06 - 08","M"," "," ","01"
"031903105","N","CROCKETT EL","N","CAMERON","031","A","HARLINGEN CISD","PK - 05","E"," "," ","01"
"031903106","WMN","DISHMAN EL","N","CAMERON","031","R","HARLINGEN CISD","EE - 05","E"," "," ","01"
"031903122","W","DR HESIQUIO RODRIGUEZ EL","N","CAMERON","031","R","HARLINGEN CISD","PK - 05","E"," "," ","01"
"031903204"," ","EDNA TAMAYO HOUSE","N","CAMERON","031","1","HARLINGEN CISD","09 - 09","S"," "," ","01"
"031903044","EW","GUTIERREZ MIDDLE","N","CAMERON","031","R","HARLINGEN CISD","06 - 08","M"," "," ","01"
"031903001","R","HARLINGEN H S","N","CAMERON","031","A","HARLINGEN CISD","09 - 12","S"," "," ","01"
"031903002","R","HARLINGEN H S - SOUTH","N","CAMERON","031","A","HARLINGEN CISD","09 - 12","S"," "," ","01"
"031903107","M","HOUSTON EL","N","CAMERON","031","A","HARLINGEN CISD","EE - 05","E"," "," ","01"
"031903108","EWMNY","JEFFERSON EL","N","CAMERON","031","R","HARLINGEN CISD","EE - 05","E"," "," ","01"
"031903003"," ","KEYS ACAD","N","CAMERON","031","1","HARLINGEN CISD","07 - 12","S"," "," ","01"
"031903109","WM","LAMAR EL","N","CAMERON","031","A","HARLINGEN CISD","EE - 05","E"," "," ","01"
"031903120","WMN","LONG EL","N","CAMERON","031","R","HARLINGEN CISD","PK - 05","E"," "," ","01"
"031903042","EWS","MEMORIAL MIDDLE","N","CAMERON","031","R","HARLINGEN CISD","06 - 08","M"," "," ","01"
"031903045","EW","MOISES VELA MIDDLE SCHOOL","N","CAMERON","031","R","HARLINGEN CISD","06 - 08","M"," "," ","01"
"031903118"," ","SECONDARY ALTER CTR","N","CAMERON","031","X","HARLINGEN CISD","06 - 11","B"," "," ","01"
"031903111","EWMN","STUART PLACE EL","N","CAMERON","031","A","HARLINGEN CISD","EE - 05","E"," "," ","01"
"031903112"," ","TRAVIS EL","N","CAMERON","031","A","HARLINGEN CISD","EE - 05","E"," "," ","01"
"031903117","W","TREASURE HILLS EL","N","CAMERON","031","A","HARLINGEN CISD","EE - 05","E"," "," ","01"
"031903043","EX","VERNON MIDDLE","N","CAMERON","031","R","HARLINGEN CISD","06 - 08","M"," "," ","01"
"031903116","M","WILSON EL","N","CAMERON","031","A","HARLINGEN CISD","PK - 05","E"," "," ","01"
"031903114"," ","ZAVALA EL","N","CAMERON","031","R","HARLINGEN CISD","EE - 05","E"," "," ","01"
"101857101","M","HARMONY ELEMENTARY","Y","HARRIS","101","R","HARMONY ELEMENTARY","KG - 05","E"," "," ","04"
"227822101","N","HARMONY ELEMENTARY-AUSTIN","Y","TRAVIS","227","R","HARMONY ELEMENTARY (AUSTIN)","KG - 05","E"," "," ","13"
"230905101","E","HARMONY ELEMENTARY","N","UPSHUR","230","E","HARMONY ISD","PK - 03","E"," "," ","07"
"230905001","AUV","HARMONY H S","N","UPSHUR","230","A","HARMONY ISD","09 - 12","S"," "," ","07"
"230905102","AEWNY","HARMONY INTERMEDIATE SCHOOL","N","UPSHUR","230","R","HARMONY ISD","04 - 05","E"," "," ","07"
"230905041","AEWSZ","HARMONY JUNIOR HIGH","N","UPSHUR","230","R","HARMONY ISD","06 - 08","M"," "," ","07"
"101858001","EWMSY","HARMONY SCHOOL OF EXCELLENCE","Y","HARRIS","101","E","HARMONY SCHOOL OF EXCELLENCE","KG - 08","E"," "," ","04"
"071806001","EMS","HARMONY SCIENCE ACAD (EL PASO)","Y","EL PASO","071","R","HARMONY SCIENCE ACAD (EL PASO)","KG - 08","E"," "," ","19"
"220813001","EWS","HARMONY SCIENCE ACAD (FORT WORTH)","Y","TARRANT","220","E","HARMONY SCIENCE ACAD (FORT WORTH)","KG - 08","E"," "," ","11"
"015828001","ENS","HARMONY SCIENCE ACAD (SAN ANTONIO","Y","BEXAR","015","E","HARMONY SCIENCE ACAD (SAN ANTONIO)","KG - 08","E"," "," ","20"
"101846001","ADRVES","HARMONY SCIENCE ACADEMY","Y","HARRIS","101","R","HARMONY SCIENCE ACADEMY","06 - 12","B"," "," ","04"
"101846041"," ","HARMONY SCIENCE ACADEMY -DALLAS","Y","HARRIS","101","A","HARMONY SCIENCE ACADEMY","PK - 10","B"," "," ","04"
"227816001","UVES","HARMONY SCIENCE ACADEMY - AUSTIN","Y","TRAVIS","227","R","HARMONY SCIENCE ACADEMY (AUSTIN)","06 - 12","B"," "," ","13"
"086902101","AEWMN","HARPER EL","N","GILLESPIE","086","E","HARPER ISD","EE - 05","E"," "," ","13"
"086902001","ARUVS","HARPER H S","N","GILLESPIE","086","R","HARPER ISD","09 - 12","S"," "," ","13"
"086902041","AEWMS","HARPER MIDDLE","N","GILLESPIE","086","E","HARPER ISD","06 - 08","M"," "," ","13"
"101811002"," ","BURNETT-BAYLAND HOME","Y","HARRIS","101","1","HARRIS COUNTY JUVENILE JUSTICE CHA","06 - 11","B"," "," ","04"
"101811003"," ","BURNETT-BAYLAND RECEPTION CENTER","Y","HARRIS","101","1","HARRIS COUNTY JUVENILE JUSTICE CHA","06 - 12","B"," "," ","04"
"101811001"," ","HARRIS COUNTY JUVENILE DETENTION","Y","HARRIS","101","3","HARRIS COUNTY JUVENILE JUSTICE CHA","05 - 12","B"," "," ","04"
"101811004"," ","HARRIS COUNTY YOUTH VILLAGE","Y","HARRIS","101","1","HARRIS COUNTY JUVENILE JUSTICE CHA","06 - 11","B"," "," ","04"
"101811006"," ","KATY-HOCKLEY BOOT CAMP","Y","HARRIS","101","1","HARRIS COUNTY JUVENILE JUSTICE CHA","06 - 11","B"," "," ","04"
"244901001","RVX","HARROLD SCHOOL","N","WILBARGER","244","A","HARROLD ISD","KG - 12","B"," "," ","09"
"035902101","A","HART ELEMENTARY","N","CASTRO","035","A","HART ISD","PK - 06","E"," "," ","16"
"035902001"," ","HART JR-SR H S","N","CASTRO","035","L","HART ISD","07 - 12","S"," "," ","16"
"103902001","ADRUY","HARTLEY SCHOOL","N","HARTLEY","103","A","HARTLEY ISD","EE - 12","B"," "," ","16"
"225907101","NS","HARTS BLUFF EL","N","TITUS","225","R","HARTS BLUFF ISD","KG - 08","E"," "," ","08"
"104901101","WN","HASKELL EL","N","HASKELL","104","R","HASKELL CISD","EE - 06","E"," "," ","14"
"104901001"," ","HASKELL H S","N","HASKELL","104","A","HASKELL CISD","09 - 12","S"," "," ","14"
"104901041","ES","ROCHESTER J H","N","HASKELL","104","A","HASKELL CISD","07 - 08","M"," "," ","14"
"250902101","X","HAWKINS EL","N","WOOD","250","A","HAWKINS ISD","EE - 05","E"," "," ","07"
"250902001","UVS","HAWKINS H S","N","WOOD","250","R","HAWKINS ISD","09 - 12","S"," "," ","07"
"250902041","EWMX","HAWKINS MIDDLE","N","WOOD","250","R","HAWKINS ISD","06 - 08","M"," "," ","07"
"127904101","MN","HAWLEY EL","N","JONES","127","R","HAWLEY ISD","EE - 05","E"," "," ","14"
"127904001","RX","HAWLEY H S","N","JONES","127","A","HAWLEY ISD","09 - 12","S"," "," ","14"
"127904041","EW","HAWLEY MIDDLE","N","JONES","127","R","HAWLEY ISD","06 - 08","M"," "," ","14"
"105906004"," ","ACADEMY AT HAYS","N","HAYS","105","1","HAYS CISD","09 - 12","S"," "," ","13"
"105906002"," ","ALTER IMPACT CTR","N","HAYS","105","X","HAYS CISD","06 - 12","B"," "," ","13"
"105906045","WY","ARMANDO CHAPA M S","N","HAYS","105","A","HAYS CISD","06 - 08","M"," "," ","13"
"105906106","AWM","BUDA EL","N","HAYS","105","A","HAYS CISD","EE - 05","E"," "," ","13"
"105906043","AEW","DAHLSTROM MIDDLE SCHOOL","N","HAYS","105","A","HAYS CISD","06 - 08","M"," "," ","13"
"105906107","WN","ELM GROVE EL","N","HAYS","105","R","HAYS CISD","KG - 05","E"," "," ","13"
"105906103"," ","GREEN EL","N","HAYS","105","A","HAYS CISD","PK - 05","E"," "," ","13"
"105906003"," ","HAYS CO JUVENILE JUSTICE ALT ED P","N","HAYS","105","X","HAYS CISD","07 - 12","S"," "," ","13"
"105906109"," ","HEMPHILL EL","N","HAYS","105","A","HAYS CISD","EE - 05","E"," "," ","13"
"105906001"," ","JACK C HAYS H S","N","HAYS","105","A","HAYS CISD","09 - 12","S"," "," ","13"
"105906101","X","KYLE EL","N","HAYS","105","A","HAYS CISD","EE - 05","E"," "," ","13"
"105906005","X","LEHMAN HIGH SCHOOL","N","HAYS","105","A","HAYS CISD","09 - 12","S"," "," ","13"
"105906111","EMN","NEGLEY EL","N","HAYS","105","R","HAYS CISD","EE - 05","E"," "," ","13"
"105906041","Y","R C BARTON MIDDLE SCHOOL","N","HAYS","105","A","HAYS CISD","06 - 08","M"," "," ","13"
"105906110","N","ROSALIO TOBIAS INTERNATIONAL SCHO","N","HAYS","105","R","HAYS CISD","KG - 05","E"," "," ","13"
"105906112","N","SCIENCE HALL EL","N","HAYS","105","A","HAYS CISD","KG - 05","E"," "," ","13"
"105906108","EN","SUSIE FUENTES EL","N","HAYS","105","R","HAYS CISD","EE - 05","E"," "," ","13"
"105906044","ES","WALLACE MIDDLE SCHOOL","N","HAYS","105","A","HAYS CISD","06 - 08","M"," "," ","13"
"198905103"," ","BLACKSHEAR EL","N","ROBERTSON","198","L","HEARNE ISD","03 - 06","E"," "," ","06"
"198905102"," ","EAST SIDE EL","N","ROBERTSON","198","L","HEARNE ISD","PK - 02","E","198905103","BLACKSHEAR EL","06"
"198905002"," ","HEARNE H S","N","ROBERTSON","198","L","HEARNE ISD","09 - 12","S"," "," ","06"
"198905042"," ","HEARNE J H","N","ROBERTSON","198","L","HEARNE ISD","07 - 08","M"," "," ","06"
"065902001","ARUVEWMY","HEDLEY SCHOOL","N","DONLEY","065","A","HEDLEY ISD","PK - 12","B"," "," ","16"
"202903101","X","HEMPHILL EL","N","SABINE","202","R","HEMPHILL ISD","PK - 04","E"," "," ","07"
"202903001","VSY","HEMPHILL H S","N","SABINE","202","A","HEMPHILL ISD","09 - 12","S"," "," ","07"
"202903041","EW","HEMPHILL MIDDLE","N","SABINE","202","R","HEMPHILL ISD","05 - 08","M"," "," ","07"
"237902102"," ","HEMPSTEAD EARLY CHILDHOOD","N","WALLER","237","A","HEMPSTEAD ISD","EE - 02","E","237902101","HEMPSTEAD EL","04"
"237902101","N","HEMPSTEAD EL","N","WALLER","237","A","HEMPSTEAD ISD","03 - 05","E"," "," ","04"
"237902001"," ","HEMPSTEAD H S","N","WALLER","237","L","HEMPSTEAD ISD","09 - 12","S"," "," ","04"
"237902041"," ","HEMPSTEAD MIDDLE","N","WALLER","237","A","HEMPSTEAD ISD","06 - 08","M"," "," ","04"
"201902103"," ","CENTRAL EL","N","RUSK","201","A","HENDERSON ISD","01 - 01","E","201902105","CHAMBERLAIN EL","07"
"201902105"," ","CHAMBERLAIN EL","N","RUSK","201","A","HENDERSON ISD","03 - 03","E"," "," ","07"
"201902001","AVX","HENDERSON H S","N","RUSK","201","A","HENDERSON ISD","09 - 12","S"," "," ","07"
"201902107"," ","HENDERSON KIND","N","RUSK","201","X","HENDERSON ISD","EE - KG","E"," "," ","07"
"201902041","Y","HENDERSON MIDDLE","N","RUSK","201","A","HENDERSON ISD","06 - 08","M"," "," ","07"
"201902104"," ","MONTGOMERY EL","N","RUSK","201","A","HENDERSON ISD","02 - 02","E","201902105","CHAMBERLAIN EL","07"
"201902108"," ","NORTHSIDE EL","N","RUSK","201","A","HENDERSON ISD","04 - 05","E"," "," ","07"
"039902101","EWMNX","HENRIETTA EL","N","CLAY","039","R","HENRIETTA ISD","EE - 05","E"," "," ","09"
"039902001","UVSY","HENRIETTA H S","N","CLAY","039","A","HENRIETTA ISD","09 - 12","S"," "," ","09"
"039902041","ES","HENRIETTA MIDDLE SCHOOL","N","CLAY","039","R","HENRIETTA ISD","06 - 08","M"," "," ","09"
"059901101"," ","AIKMAN EL","N","DEAF SMITH","059","R","HEREFORD ISD","KG - 03","E"," "," ","16"
"059901102","A","BLUEBONNET EL","N","DEAF SMITH","059","A","HEREFORD ISD","04 - 05","E"," "," ","16"
"059901001","Y","HEREFORD H S","N","DEAF SMITH","059","A","HEREFORD ISD","09 - 12","S"," "," ","16"
"059901042","A","HEREFORD J H","N","DEAF SMITH","059","A","HEREFORD ISD","06 - 08","M"," "," ","16"
"059901104"," ","NORTHWEST EL","N","DEAF SMITH","059","A","HEREFORD ISD","KG - 08","E"," "," ","16"
"059901040"," ","SPECIAL PROGRAMS CTR","N","DEAF SMITH","059","X","HEREFORD ISD","EE - PK","E"," "," ","16"
"059901106","AE","TIERRA BLANCA EL","N","DEAF SMITH","059","R","HEREFORD ISD","KG - 03","E"," "," ","16"
"059901103","A","WEST CENTRAL EL","N","DEAF SMITH","059","A","HEREFORD ISD","04 - 05","E"," "," ","16"
"208901001"," ","HERMLEIGH SCHOOL","N","SCURRY","208","A","HERMLEIGH ISD","KG - 12","B"," "," ","14"
"097903101","N","HICO EL","N","HAMILTON","097","R","HICO ISD","EE - 05","E"," "," ","12"
"097903001","A","HICO H S","N","HAMILTON","097","A","HICO ISD","09 - 12","S"," "," ","12"
"097903041","EY","HICO J H","N","HAMILTON","097","R","HICO ISD","06 - 08","M"," "," ","12"
"108905041"," ","DIAZ J H","N","HIDALGO","108","A","HIDALGO ISD","06 - 08","M"," "," ","01"
"108905103","AEWN","DR ALEJO SALINAS JR ELEMENTARY","N","HIDALGO","108","R","HIDALGO ISD","PK - 05","E"," "," ","01"
"108905002"," ","HIDALGO ACADEMY","N","HIDALGO","108","1","HIDALGO ISD","09 - 12","S"," "," ","01"
"108905101","AWM","HIDALGO EL","N","HIDALGO","108","A","HIDALGO ISD","PK - 05","E"," "," ","01"
"108905001","DR","HIDALGO H S","N","HIDALGO","108","A","HIDALGO ISD","09 - 12","S"," "," ","01"
"108905104","AWMNZ","HIDALGO PARK ELEMENTARY","N","HIDALGO","108","R","HIDALGO ISD","PK - 05","E"," "," ","01"
"108905102","AMN","KELLY EL","N","HIDALGO","108","R","HIDALGO ISD","PK - 05","E"," "," ","01"
"148903001","AUX","HIGGINS SCHOOL","N","LIPSCOMB","148","A","HIGGINS ISD","PK - 12","B"," "," ","16"
"015803101"," ","HIGGS CARTER KING GIFTED & TALENT","Y","BEXAR","015","1","HIGGS CARTER KING GIFTED & TALENTE","PK - 12","B"," "," ","20"
"084903101","NZ","HIGH ISLAND EL","N","GALVESTON","084","A","HIGH ISLAND ISD","KG - 05","E"," "," ","05"
"084903001","SY","HIGH ISLAND H S","N","GALVESTON","084","A","HIGH ISLAND ISD","09 - 12","S"," "," ","05"
"084903041","EZ","HIGH ISLAND MIDDLE","N","GALVESTON","084","R","HIGH ISLAND ISD","06 - 08","M"," "," ","05"
"177905001","AUVEWNSY","HIGHLAND SCHOOL","N","NOLAN","177","R","HIGHLAND ISD","PK - 12","B"," "," ","14"
"057911101","AEWM","ARMSTRONG ELEMENTARY","N","DALLAS","057","E","HIGHLAND PARK ISD","KG - 04","E"," "," ","10"
"057911102","AEWM","BRADFIELD ELEMENTARY","N","DALLAS","057","E","HIGHLAND PARK ISD","EE - 04","E"," "," ","10"
"188903101","N","HIGHLAND PARK EL","N","POTTER","188","R","HIGHLAND PARK ISD","EE - 05","E"," "," ","16"
"188903001","US","HIGHLAND PARK H S","N","POTTER","188","A","HIGHLAND PARK ISD","09 - 12","S"," "," ","16"
"057911001","ADPCRUVEMNS","HIGHLAND PARK HIGH SCHOOL","N","DALLAS","057","E","HIGHLAND PARK ISD","09 - 12","S"," "," ","10"
"057911041","AEWMS","HIGHLAND PARK MIDDLE SCHOOL","N","DALLAS","057","E","HIGHLAND PARK ISD","07 - 08","M"," "," ","10"
"188903041","AEWSY","HIGHLAND PARK MIDDLE SCHOOL","N","POTTER","188","A","HIGHLAND PARK ISD","06 - 08","M"," "," ","16"
"057911103","EWM","HYER ELEMENTARY","N","DALLAS","057","E","HIGHLAND PARK ISD","KG - 04","E"," "," ","10"
"057911105","AEMNZ","MCCULLOCH INTERMEDIATE SCHOOL","N","DALLAS","057","E","HIGHLAND PARK ISD","05 - 06","M"," "," ","10"
"057911104","AEWM","UNIVERSITY PARK ELEMENTARY","N","DALLAS","057","E","HIGHLAND PARK ISD","KG - 04","E"," "," ","10"
"109904101"," ","FRANKLIN EL","N","HILL","109","X","HILLSBORO ISD","EE - KG","E"," "," ","12"
"109904104"," ","HILLSBORO EL","N","HILL","109","A","HILLSBORO ISD","01 - 03","E"," "," ","12"
"109904001","UY","HILLSBORO H S","N","HILL","109","A","HILLSBORO ISD","09 - 12","S"," "," ","12"
"109904109","EMY","HILLSBORO INTERMEDIATE","N","HILL","109","A","HILLSBORO ISD","04 - 06","E"," "," ","12"
"109904041","AES","HILLSBORO J H","N","HILL","109","R","HILLSBORO ISD","07 - 08","M"," "," ","12"
"084908042"," ","CROSBY MIDDLE","N","GALVESTON","084","A","HITCHCOCK ISD","05 - 08","M"," "," ","04"
"084908003"," ","GALVESTON CO J J A E P","N","GALVESTON","084","X","HITCHCOCK ISD","09 - 10","S"," "," ","04"
"084908001","X","HITCHCOCK H S","N","GALVESTON","084","A","HITCHCOCK ISD","09 - 12","S"," "," ","04"
"084908103","X","STEWART EL","N","GALVESTON","084","R","HITCHCOCK ISD","EE - 04","E"," "," ","04"
"014905041","S","BOWMAN MIDDLE","N","BELL","014","R","HOLLAND ISD","06 - 08","M"," "," ","12"
"014905101","N","HOLLAND EL","N","BELL","014","R","HOLLAND ISD","EE - 05","E"," "," ","12"
"014905001","UVSY","HOLLAND H S","N","BELL","014","R","HOLLAND ISD","09 - 12","S"," "," ","12"
"005902101","W","HOLLIDAY EL","N","ARCHER","005","A","HOLLIDAY ISD","EE - 05","E"," "," ","09"
"005902001","ADPCUVEMSZ","HOLLIDAY H S","N","ARCHER","005","R","HOLLIDAY ISD","09 - 12","S"," "," ","09"
"005902041","AEWSY","HOLLIDAY MIDDLE","N","ARCHER","005","R","HOLLIDAY ISD","06 - 08","M"," "," ","09"
"163904104"," ","DETENTION CTR","N","MEDINA","163","1","HONDO ISD","07 - 12","S"," "," ","20"
"163904001","X","HONDO H S","N","MEDINA","163","A","HONDO ISD","09 - 12","S"," "," ","20"
"163904041","E","MCDOWELL MIDDLE SCHOOL","N","MEDINA","163","A","HONDO ISD","06 - 08","M"," "," ","20"
"163904102"," ","MEYER EL","N","MEDINA","163","A","HONDO ISD","EE - 02","E","163904105","NEWELL E WOOLLS INTERMEDIATE","20"
"163904105"," ","NEWELL E WOOLLS INTERMEDIATE","N","MEDINA","163","A","HONDO ISD","03 - 05","E"," "," ","20"
"074907101","N","HONEY GROVE EL","N","FANNIN","074","A","HONEY GROVE ISD","EE - 05","E"," "," ","10"
"074907001","APUZ","HONEY GROVE H S","N","FANNIN","074","A","HONEY GROVE ISD","09 - 12","S"," "," ","10"
"074907041","AEWMSZ","HONEY GROVE MIDDLE","N","FANNIN","074","R","HONEY GROVE ISD","06 - 08","M"," "," ","10"
"057825012"," ","DESTINY HIGH SCHOOL","Y","DALLAS","057","1","HONORS ACADEMY","KG - 08","E"," "," ","10"
"057825008"," ","EXCEL ACADEMY","Y","DALLAS","057","1","HONORS ACADEMY","KG - 12","B"," "," ","10"
"057825004"," ","LANDMARK SCHOOL","Y","DALLAS","057","1","HONORS ACADEMY","09 - 12","S"," "," ","10"
"057825010"," ","LEGACY HIGH SCHOOL","Y","DALLAS","057","1","HONORS ACADEMY","09 - 12","S"," "," ","10"
"057825001","EY","PINNACLE SCHOOL","Y","DALLAS","057","A","HONORS ACADEMY","KG - 09","B"," "," ","10"
"057825005"," ","QUEST ACADEMY","Y","DALLAS","057","1","HONORS ACADEMY","06 - 10","B"," "," ","10"
"057825006"," ","UNIVERSITY SCHOOL","Y","DALLAS","057","1","HONORS ACADEMY","06 - 12","B"," "," ","10"
"019902102"," ","HOOKS EL","N","BOWIE","019","R","HOOKS ISD","EE - 04","E"," "," ","08"
"019902002"," ","HOOKS H S","N","BOWIE","019","A","HOOKS ISD","09 - 12","S"," "," ","08"
"019902041","ENS","HOOKS J H","N","BOWIE","019","R","HOOKS ISD","05 - 08","M"," "," ","08"
"101851001"," ","HOUSTON ALTERNATIVE PREPARATORY C","Y","HARRIS","101","L","HOUSTON ALTERNATIVE PREPARATORY CH","PK - 12","B"," "," ","04"
"101812002"," ","HOUSTON CAN ACADEMY HOBBY","Y","HARRIS","101","1","HOUSTON CAN ACADEMY CHARTER SCHOOL","09 - 12","S"," "," ","04"
"101812001"," ","HOUSTON CAN! ACADEMY CHARTER SCHO","Y","HARRIS","101","1","HOUSTON CAN ACADEMY CHARTER SCHOOL","09 - 12","S"," "," ","04"
"101828101","Y","HOUSTON GATEWAY ACADEMY","Y","HARRIS","101","A","HOUSTON GATEWAY ACADEMY INC","PK - 08","E"," "," ","04"
"101821001"," ","HOUSTON HEIGHTS HIGH SCHOOL","Y","HARRIS","101","1","HOUSTON HEIGHTS HIGH SCHOOL","08 - 12","S"," "," ","04"
"101829101","EN","HOUSTON HEIGHTS LEARNING ACADEMY","Y","HARRIS","101","R","HOUSTON HEIGHTS LEARNING ACADEMY I","PK - 05","E"," "," ","04"
"101912299","Y","A A MILNE EL","N","HARRIS","101","R","HOUSTON ISD","PK - 05","E"," "," ","04"
"101912102","Z","ALCOTT EL","N","HARRIS","101","R","HOUSTON ISD","PK - 05","E"," "," ","04"
"101912103","EWMNZ","ALLEN EL","N","HARRIS","101","R","HOUSTON ISD","EE - 05","E"," "," ","04"
"101912104","Y","ALMEDA EL","N","HARRIS","101","A","HOUSTON ISD","EE - 05","E"," "," ","04"
"101912341"," ","ALTA ACADEMY","N","HARRIS","101","1","HOUSTON ISD","09 - 12","S"," "," ","04"
"101912105"," ","ANDERSON EL","N","HARRIS","101","A","HOUSTON ISD","PK - 05","E"," "," ","04"
"101912352"," ","ARMANDINA FARIAS EARLY CHILDHOOD","N","HARRIS","101","X","HOUSTON ISD","PK - PK","E"," "," ","04"
"101912273"," ","ASHFORD EL","N","HARRIS","101","A","HOUSTON ISD","EE - 02","E","101912276","SHADOWBRIAR EL","04"
"101912274","X","ASKEW EL","N","HARRIS","101","R","HOUSTON ISD","PK - 04","E"," "," ","04"
"101912106","A","ATHERTON EL","N","HARRIS","101","A","HOUSTON ISD","EE - 06","E"," "," ","04"
"101912041"," ","ATTUCKS MIDDLE","N","HARRIS","101","A","HOUSTON ISD","06 - 08","M"," "," ","04"
"101912001","RV","AUSTIN H S","N","HARRIS","101","A","HOUSTON ISD","09 - 12","S"," "," ","04"
"101912388"," ","BANNEKER-MCNAIR MATH/SCIENCE ACAD","N","HARRIS","101","R","HOUSTON ISD","PK - 02","E","101912217","PECK EL","04"
"101912275","EWMN","BARBARA BUSH EL","N","HARRIS","101","E","HOUSTON ISD","PK - 05","E"," "," ","04"
"101912033","DR","BARBARA JORDAN H S","N","HARRIS","101","A","HOUSTON ISD","09 - 12","S"," "," ","04"
"101912107","AM","BARRICK EL","N","HARRIS","101","R","HOUSTON ISD","PK - 05","E"," "," ","04"
"101912108","NX","BASTIAN EL","N","HARRIS","101","A","HOUSTON ISD","PK - 05","E"," "," ","04"
"101912151","MNY","BELL EL","N","HARRIS","101","R","HOUSTON ISD","EE - 05","E"," "," ","04"
"101912002","VS","BELLAIRE H S","N","HARRIS","101","A","HOUSTON ISD","09 - 12","S"," "," ","04"
"101912360","Y","BELLFORT ACADEMY","N","HARRIS","101","A","HOUSTON ISD","04 - 05","E"," "," ","04"
"101912295","Y","BENAVIDEZ EL","N","HARRIS","101","A","HOUSTON ISD","EE - 05","E"," "," ","04"
"101912268","WY","BENBROOK EL","N","HARRIS","101","A","HOUSTON ISD","EE - 05","E"," "," ","04"
"101912109","W","BERRY EL","N","HARRIS","101","A","HOUSTON ISD","EE - 05","E"," "," ","04"
"101912042","SZ","BLACK MIDDLE","N","HARRIS","101","A","HOUSTON ISD","06 - 08","M"," "," ","04"
"101912110","NZ","BLACKSHEAR EL","N","HARRIS","101","R","HOUSTON ISD","PK - 05","E"," "," ","04"
"101912111"," ","BONHAM EL","N","HARRIS","101","A","HOUSTON ISD","PK - 05","E"," "," ","04"
"101912112","A","BONNER EL","N","HARRIS","101","A","HOUSTON ISD","EE - 05","E"," "," ","04"
"101912113","WY","BOWIE EL","N","HARRIS","101","A","HOUSTON ISD","PK - 05","E"," "," ","04"
"101912114","MY","BRAEBURN EL","N","HARRIS","101","R","HOUSTON ISD","EE - 05","E"," "," ","04"
"101912116","N","BRIARGROVE EL","N","HARRIS","101","R","HOUSTON ISD","KG - 05","E"," "," ","04"
"101912143"," ","BRIARMEADOW CHARTER","N","HARRIS","101","A","HOUSTON ISD","PK - 05","E"," "," ","04"
"101912344","AES","BRIARMEADOW MIDDLE SCHOOL","N","HARRIS","101","R","HOUSTON ISD","06 - 08","M"," "," ","04"
"101912117","AY","BRISCOE EL","N","HARRIS","101","A","HOUSTON ISD","EE - 06","E"," "," ","04"
"101912119","AMZ","BROOKLINE EL","N","HARRIS","101","A","HOUSTON ISD","PK - 05","E"," "," ","04"
"101912120","AMNX","BROWNING EL","N","HARRIS","101","R","HOUSTON ISD","PK - 05","E"," "," ","04"
"101912121"," ","BRUCE EL","N","HARRIS","101","A","HOUSTON ISD","PK - 05","E"," "," ","04"
"101912122","EWMNX","BURBANK EL","N","HARRIS","101","R","HOUSTON ISD","PK - 05","E"," "," ","04"
"101912043","EWSX","BURBANK MIDDLE","N","HARRIS","101","R","HOUSTON ISD","06 - 08","M"," "," ","04"
"101912124","A","BURNET EL","N","HARRIS","101","R","HOUSTON ISD","KG - 06","E"," "," ","04"
"101912125","EMNZ","BURRUS EL","N","HARRIS","101","R","HOUSTON ISD","PK - 05","E"," "," ","04"
"101912287","AWMN","CAGE EL","N","HARRIS","101","R","HOUSTON ISD","EE - 05","E"," "," ","04"
"101912322","ADCRUVEMSY","CARNEGIE VANGUARD HS","N","HARRIS","101","E","HOUSTON ISD","09 - 12","S"," "," ","04"
"101912292","AEWMNZ","CARRILLO EL","N","HARRIS","101","R","HOUSTON ISD","PK - 05","E"," "," ","04"
"101912323","ADRUVSY","CHALLENGE EARLY COLLEGE H S","N","HARRIS","101","R","HOUSTON ISD","09 - 12","S"," "," ","04"
"101912027","R","CHAVEZ H S","N","HARRIS","101","A","HOUSTON ISD","09 - 12","S"," "," ","04"
"101912048","EW","CLIFTON MIDDLE","N","HARRIS","101","R","HOUSTON ISD","06 - 08","M"," "," ","04"
"101912123","ENY","CODWELL EL","N","HARRIS","101","R","HOUSTON ISD","PK - 05","E"," "," ","04"
"101912316"," ","COMMUNITY EDUCATION PARTNERS SE","N","HARRIS","101","X","HOUSTON ISD","06 - 12","B"," "," ","04"
